2026-04-03 21:01:11,154 | apscheduler.scheduler | INFO | Adding job tentatively -- it will be properly scheduled when the scheduler starts
2026-04-03 22:17:11,015 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:14,649 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:29 IST)" (scheduled at 2026-04-03 22:17:14.636471+05:30)
2026-04-03 22:17:14,650 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:29 IST)" executed successfully
2026-04-03 22:17:26,867 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:27,653 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:28,499 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:29,348 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:29,639 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:44 IST)" (scheduled at 2026-04-03 22:17:29.636471+05:30)
2026-04-03 22:17:29,639 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:44 IST)" executed successfully
2026-04-03 22:17:29,999 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:30,685 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:44,647 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:59 IST)" (scheduled at 2026-04-03 22:17:44.636471+05:30)
2026-04-03 22:17:44,648 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:17:59 IST)" executed successfully
2026-04-03 22:17:46,175 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:46,674 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:47,225 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:47,883 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:48,481 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:49,011 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:17:59,646 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:14 IST)" (scheduled at 2026-04-03 22:17:59.636471+05:30)
2026-04-03 22:17:59,647 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:14 IST)" executed successfully
2026-04-03 22:18:04,519 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:05,021 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:05,511 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:06,011 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:06,546 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:07,023 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:14,646 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:29 IST)" (scheduled at 2026-04-03 22:18:14.636471+05:30)
2026-04-03 22:18:14,647 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:29 IST)" executed successfully
2026-04-03 22:18:22,533 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:22,993 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:23,425 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:23,908 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:24,433 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:24,906 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:29,651 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:44 IST)" (scheduled at 2026-04-03 22:18:29.636471+05:30)
2026-04-03 22:18:29,652 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:44 IST)" executed successfully
2026-04-03 22:18:40,437 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:41,027 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:41,547 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:42,105 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:42,684 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:43,272 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:44,649 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:59 IST)" (scheduled at 2026-04-03 22:18:44.636471+05:30)
2026-04-03 22:18:44,650 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:18:59 IST)" executed successfully
2026-04-03 22:18:58,815 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:59,362 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:18:59,646 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:14 IST)" (scheduled at 2026-04-03 22:18:59.636471+05:30)
2026-04-03 22:18:59,646 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:14 IST)" executed successfully
2026-04-03 22:18:59,863 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:00,304 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:00,891 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:01,416 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:14,639 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:29 IST)" (scheduled at 2026-04-03 22:19:14.636471+05:30)
2026-04-03 22:19:14,639 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:29 IST)" executed successfully
2026-04-03 22:19:16,921 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:17,561 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:18,122 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:18,670 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:19,153 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:19,648 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:29,643 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:44 IST)" (scheduled at 2026-04-03 22:19:29.636471+05:30)
2026-04-03 22:19:29,643 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:44 IST)" executed successfully
2026-04-03 22:19:35,174 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:35,752 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:36,254 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:36,746 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:37,281 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:37,787 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:44,652 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:59 IST)" (scheduled at 2026-04-03 22:19:44.636471+05:30)
2026-04-03 22:19:44,653 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:19:59 IST)" executed successfully
2026-04-03 22:19:53,308 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:53,785 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:54,396 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:54,907 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:55,367 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:55,893 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:19:59,653 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:14 IST)" (scheduled at 2026-04-03 22:19:59.636471+05:30)
2026-04-03 22:19:59,654 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:14 IST)" executed successfully
2026-04-03 22:20:11,429 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:11,944 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:12,617 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:13,224 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:13,854 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:14,513 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:14,641 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:29 IST)" (scheduled at 2026-04-03 22:20:14.636471+05:30)
2026-04-03 22:20:14,642 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:29 IST)" executed successfully
2026-04-03 22:20:29,642 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:44 IST)" (scheduled at 2026-04-03 22:20:29.636471+05:30)
2026-04-03 22:20:29,642 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:44 IST)" executed successfully
2026-04-03 22:20:30,085 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0358&lon=80.2332&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:30,650 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0002&lon=80.2707&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:31,249 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0067&lon=80.2206&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:31,719 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.0012&lon=80.2565&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:32,337 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=13.05&lon=80.2824&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:32,941 | httpx | INFO | HTTP Request: GET https://api.openweathermap.org/data/2.5/weather?lat=12.9816&lon=80.2209&appid=06e59ab3b39a81683e602bc4dd44e88e&units=metric "HTTP/1.1 200 OK"
2026-04-03 22:20:44,640 | apscheduler.executors.default | INFO | Running job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:59 IST)" (scheduled at 2026-04-03 22:20:44.636471+05:30)
2026-04-03 22:20:44,641 | apscheduler.executors.default | INFO | Job "Auto-Trigger Claims on Disruption (trigger: interval[0:00:15], next run at: 2026-04-03 22:20:59 IST)" executed successfully
